Date,Close,High,Low,Open,Volume
2021-08-25,152.27114868164062,153.73067084038075,151.97400333246026,153.5471453805737,5700300
2021-08-26,151.4584197998047,152.69945081538316,151.23992814208302,152.02649277561207,5031600
2021-08-27,151.135009765625,152.31486979153166,150.9777022078612,152.31486979153166,7046100
2021-08-30,151.77301025390625,152.3148651617373,151.00391554420867,151.01265040748464,3252700
2021-08-31,151.309814453125,152.4984093483179,150.74172826411444,151.6244429058428,7106800
2021-09-01,151.84292602539062,151.84292602539062,150.37465554959013,151.10878411965595,5327400
2021-09-02,152.88296508789062,153.11020493002698,151.99152879167897,152.36732801417912,4544300
2021-09-03,152.97909545898438,153.13641636884634,151.90412036166614,153.03154465271896,4096900
2021-09-07,150.60191345214844,152.970355195572,150.03382722660987,152.3760643775974,6859900
2021-09-08,150.23483276367188,151.1787181635205,149.5181871837334,149.99012321582262,4661700
2021-09-09,146.88754272460938,149.8677580840155,146.5641660807031,149.6143136897131,7114600
2021-09-10,145.92616271972656,147.77896711676797,145.83876075034345,147.30703115483658,6699300
2021-09-13,144.9036407470703,146.9312359858963,144.31808482314347,146.75644536222214,6273500
2021-09-14,144.02969360351562,145.5503869026015,143.77623582988693,145.42803211605815,5259600
2021-09-15,144.57151794433594,145.04346726066063,143.60141472263373,144.204453662566,7935300
2021-09-16,144.39674377441406,145.48046701707457,143.49655936136944,144.7725429619877,5665400
2021-09-17,143.9859619140625,144.12579973620873,142.9459397823116,143.59267970798635,13419800
2021-09-20,143.1644287109375,144.35302350569577,141.73112439981742,142.87601820901068,7270800
2021-09-21,143.7936553955078,145.0609036970152,143.5402110694726,143.86357429060922,6663600
2021-09-22,143.26930236816406,145.0347181909328,143.0071231225235,144.51034636398305,5657100
2021-09-23,144.08212280273438,144.87743554633232,143.46160069816418,143.68009233086664,4697900
2021-09-24,143.64511108398438,144.77252181771536,143.2343458290148,143.98595743005825,4399300
2021-09-27,142.60507202148438,143.6450939971344,142.32540975483622,143.33046561236353,5775500
2021-09-28,142.29049682617188,143.25186539891405,141.38157745021977,142.54395460247287,7610400
2021-09-29,143.34799194335938,143.90732998116775,142.2642686607497,142.45654236146547,5124100
2021-09-30,141.1455535888672,144.55401673135938,141.066899824579,143.88980716236958,6972300
2021-10-01,140.2454071044922,141.49517281425594,138.62856372467255,141.17180947256028,8568300
2021-10-04,139.15293884277344,140.70859805252542,137.79828818196611,139.82589674135997,8620700
2021-10-05,139.46755981445312,140.8047273405792,139.09174732762995,139.71226933977889,5129000
2021-10-06,139.75596618652344,139.79091897381917,137.94684938967401,139.7210000635591,7312600
2021-10-07,141.0057830810547,142.11572451541298,139.8521539805749,139.8521539805749,5309200
2021-10-08,140.6473846435547,141.24168863837846,140.05309398439778,140.98824428918905,4343200
2021-10-11,140.0531005859375,141.4514520102981,139.78217316468866,140.5862205662124,4101600
2021-10-12,137.81576538085938,139.9919332077878,137.5098718029713,139.83462565504706,6686400
2021-10-13,139.1354522705078,139.9045469923512,137.8682036206845,137.92938767158992,6901100
2021-10-14,139.93081665039062,140.83100133458578,139.48509840945175,139.58123528522378,4579200
2021-10-15,140.9707794189453,141.41649747082266,140.19294987606014,140.73480476293088,6918400
2021-10-18,139.93951416015625,140.61247211091415,139.13546656637374,140.05313407455805,7465500
2021-10-19,143.21690368652344,144.33557987713618,140.4726490727277,140.62122179570434,10081300
2021-10-20,143.13821411132812,143.98596257543915,142.68374785509974,143.31300472197944,6003200
2021-10-21,142.8060760498047,143.67130741472187,141.82723814371633,143.59265365491112,4524100
2021-10-22,143.08575439453125,143.38289971664054,142.4215448505811,142.50893347349566,4304300
2021-10-25,143.4004364013672,143.6014449784728,141.32913989794727,143.08580790275022,6715400
2021-10-26,144.85992431640625,145.1046338306001,143.37418417003832,143.81990221324818,6939100
2021-10-27,143.103271484375,144.86867411367325,142.72745897590517,144.79875519731445,7018800
2021-10-28,142.32546997070312,144.3792835345169,141.86226872710367,143.12951766403938,6278800
2021-10-29,142.35165405273438,142.6750173591204,140.3677465551623,141.8884529192796,8526800
2021-11-01,142.4739990234375,143.31299925683655,139.31023174792134,142.59635377979438,5846400
2021-11-02,144.72010803222656,145.93492092118984,142.43905495747734,143.06831189779922,8450600
2021-11-03,144.25692749023438,144.87744965523416,142.83235763886782,144.23944442392772,6717800
2021-11-04,143.85488891601562,144.195735312096,142.16812666364953,144.15203432066616,8224400
2021-11-05,142.8323211669922,143.85487358190528,141.75734623788958,142.00205576100774,6215900
2021-11-08,142.34286499023438,143.47902367158088,141.59125355509732,143.05077544999935,5578800
2021-11-09,142.02828979492188,142.972175206435,141.60005474872867,142.11569177837822,6112800
2021-11-10,143.56646728515625,144.06462120909833,141.88845336210153,142.04576091629298,6225100
2021-11-11,142.50897216796875,143.16444702830395,142.0108182086625,142.8847846891094,4118800
2021-11-12,144.21322631835938,146.4942797165891,143.86364500668148,146.3282239260568,18995200
2021-11-15,142.91099548339844,144.60649250454352,142.64880288521744,144.20446207591004,7496200
2021-11-16,142.16810607910156,143.63637649739755,142.1244050939992,142.61382412154174,7594700
2021-11-17,142.70126342773438,143.2081656490761,141.39904841071822,142.3429339260782,5414500
2021-11-18,141.93214416503906,143.7412610924139,141.69618282851414,142.84981159186677,6358700
2021-11-19,142.36038208007812,142.6225746593246,141.39027887183408,142.4914717018671,7620700
2021-11-22,140.4866485595703,143.07294222045235,140.44266132542225,141.65663918820835,7634500
2021-11-23,141.3575439453125,141.6302459979983,139.67733097312848,140.32830712242472,7734000
2021-11-24,140.96170043945312,141.29597391496156,140.20516559011241,140.87372596414966,5230900
2021-11-26,140.04681396484375,141.7710143473101,139.57178669892053,141.27838950175408,8523100
2021-11-29,140.53062438964844,141.12001569494925,139.36063385595523,140.3107016597742,9188500
2021-11-30,137.17018127441406,139.8708384985343,137.0998178220152,139.43978517024658,14981700
2021-12-01,139.06155395507812,140.82093594324002,137.45171782514768,138.00592744678485,9835800
2021-12-02,138.190673828125,140.12599159364,137.8915820709953,138.34021970668988,11334700
2021-12-03,140.20516967773438,140.46027418671937,138.6305151158281,138.91202270659016,8750500
2021-12-06,143.3368682861328,143.84709072885983,140.60102846057458,140.91771778974925,9692000
2021-12-07,143.70632934570312,144.50685141649333,142.87062553931582,144.26933107639752,8311300
2021-12-08,144.5684051513672,144.77074373115138,143.07293324528135,143.80307833267432,6216400
2021-12-09,145.94073486328125,146.0111117556506,143.82068970636576,144.42766523488945,8574200
2021-12-10,145.58006286621094,146.63568934131897,144.8411122529183,145.65043975428733,6572200
2021-12-13,148.18397521972656,148.84374359864168,144.09341663966177,144.92912056834982,11142300
2021-12-14,149.80258178710938,150.40077867624302,147.0491579505265,148.07839485994197,10482400
2021-12-15,150.55029296875,150.6910467276173,149.03722361846974,149.41549766754844,8552200
2021-12-16,152.1953582763672,152.63520384341146,150.28643012615768,150.65589879171227,8998600
2021-12-17,147.9904327392578,150.23364777046578,147.4890157829292,149.2308004347873,16726200
2021-12-20,147.56817626953125,148.23673664716844,146.5125496753071,147.6209555857894,7954500
2021-12-21,147.0931396484375,147.87606411020494,146.01111004185614,147.8408689529235,7954200
2021-12-22,147.72653198242188,147.93766269586334,146.13429310973916,146.96120495860737,4178200
2021-12-23,148.00799560546875,148.6237765578567,147.22507123250023,147.682514264139,3501500
2021-12-27,149.25717163085938,149.41552299217855,148.40387027974796,148.79093647072875,3704800
2021-12-28,149.85537719726562,150.11048169812312,149.1868034020165,149.3627389291272,3187000
2021-12-29,150.91098022460938,151.29804637764119,149.46828765068423,149.54745661207212,3662000
2021-12-30,151.57957458496094,152.08100496589987,151.08694970594664,151.41243112464798,4231800
2021-12-31,150.48876953125,151.90505937836966,150.4535743688121,151.77311107678136,4409500
2022-01-03,150.9021759033203,150.9549686343428,148.75574131404653,149.73219878117882,6012200
2022-01-04,150.49754333496094,151.56196196657507,150.0752953981317,150.47994575587893,6748400
2022-01-05,151.5003662109375,152.5999798238824,150.97254630751686,151.30683314121777,7016100
2022-01-06,150.9813690185547,151.74669588504352,150.2512238855629,151.43879866911254,7301600
2022-01-07,153.02223205566406,153.33012924527426,150.54151065410113,150.83181026695752,6986000
2022-01-10,152.2657012939453,152.79352122615046,151.44759516434766,152.79352122615046,7698400
2022-01-11,150.6470947265625,152.52963306680866,149.64424745041308,152.17776201037813,8341100
2022-01-12,149.36270141601562,149.61781927581941,148.08715238604742,149.20436350828933,8116200
2022-01-13,148.45664978027344,149.91694007608618,148.1927532161069,148.6677804546262,6159400
2022-01-14,147.64735412597656,148.35990178436728,147.04036510645227,148.34231762657035,5847700
2022-01-18,146.99636840820312,147.5417725214796,146.03749503667564,146.99636840820312,7815600
2022-01-19,146.53892517089844,148.42146333261311,146.31021034821092,147.0843292835482,5926500
2022-01-20,145.3689422607422,147.6649363789068,145.0874346889578,147.16350605029828,6011300
2022-01-21,145.03463745117188,147.77928224479862,144.6827664529465,146.19583590674821,10550300
2022-01-24,143.36325073242188,144.4188773022223,139.21990000275548,144.26933143527745,14054600
2022-01-25,147.4626007080078,148.1487585866322,142.1404676869697,142.82662556559413,14081200
2022-01-26,148.12237548828125,148.86131270981426,146.23103177664342,147.38342484372882,9963200
2022-01-27,150.0664825439453,151.2276810921028,148.6677770934077,149.01085604208708,9066700
2022-01-28,151.12213134765625,151.16611858818743,148.93170905322813,150.30402505046533,9783100
2022-01-31,151.56195068359375,151.85225031324632,150.26881731225984,150.86700072631803,8054800
2022-02-01,150.32162475585938,151.2892769461157,149.04606187753288,151.07815966541614,8154700
2022-02-02,151.98422241210938,152.17775551178767,149.23957728168094,149.23957728168094,7382800
2022-02-03,151.97540283203125,152.73193758168244,150.46233333272886,151.53555735951355,6240400
2022-02-04,150.9813690185547,152.16894380210434,149.65302703195908,150.4271593990866,6392200
2022-02-07,150.47994995117188,151.07814684945893,149.55627165740262,150.78784719010173,6065700
2022-02-08,150.8758087158203,151.35084940463156,149.96972799877773,150.44476868758898,6296100
2022-02-09,150.85821533203125,151.51798358600993,150.64708465847104,151.36843772587045,5387500
2022-02-10,149.03720092773438,150.62064691637056,148.9316423361637,150.6118548414114,10355300
2022-02-11,147.5330047607422,149.6794398344905,147.3834454569487,148.77335904785727,13125300
2022-02-14,145.67686462402344,147.76172842306403,144.10220989658686,147.5330135487925,8967600
2022-02-15,147.18109130859375,147.8760546788729,146.0374903842365,146.143062426328,6631400
2022-02-16,147.0931396484375,147.6473358569343,145.77360313379447,146.45976104756727,8482400
2022-02-17,146.1958770751953,147.30428311244629,145.0786655355473,147.09316582326815,6227600
2022-02-18,144.6288299560547,146.39950612421933,144.25698958184256,146.06307332932818,6423200
2022-02-22,142.66334533691406,144.96522922687865,142.04361152321096,144.81472340849245,6868900
2022-02-23,142.73414611816406,143.99132404025266,142.40657548970742,142.9908881090012,8016900
2022-02-24,140.00730895996094,141.76913591701654,137.86479326102486,141.45926230590035,12883400
2022-02-25,146.96607971191406,147.84256902651396,141.3884486836614,141.654052734375,11340400
2022-02-28,145.7000732421875,146.24011642407925,143.76118096587598,144.19498791646902,9373500
2022-03-01,145.19541931152344,145.85942275349686,143.78773525674407,144.34548896175622,8737800
2022-03-02,147.00146484375,148.40916204491572,145.2307894548342,145.5583735880268,6793300
2022-03-03,149.16171264648438,149.92310371468284,147.24939321565512,147.58581240217322,7333700
2022-03-04,150.0470733642578,150.3835061112931,147.71864372057593,148.41805476347093,6302500
2022-03-07,152.4640655517578,153.26971287866192,148.17017077407826,149.0023906698913,11663400
2022-03-08,149.3741912841797,153.26967211151168,149.1882644063869,152.31350568825403,11100300
2022-03-09,149.94081115722656,150.71105072444314,148.63936350347123,150.51627532665782,7248200
2022-03-10,150.20643615722656,150.64024309621433,148.8076006094137,149.23255903242497,6171400
2022-03-11,149.93199157714844,151.8000552461018,149.63982842408726,149.7372161417743,5188000
2022-03-14,152.003662109375,154.15502666389392,150.81731259760284,151.10946220863457,7729500
2022-03-15,155.94342041015625,156.27985314209496,152.76506052523223,153.45562302086518,10554400
2022-03-16,154.50918579101562,156.66055056652257,152.7739174315687,155.34140564150624,9603300
2022-03-17,156.5277557373047,156.56316331204945,154.22587161252073,155.12007160775354,7472100
2022-03-18,154.79246520996094,156.70479819282315,153.74777303975014,156.70479819282315,13809500
2022-03-21,155.66896057128906,156.8464615690831,154.33210524000515,154.6331168760531,7574900
2022-03-22,154.93411254882812,156.14702099270053,153.96909760429924,155.66894453230447,8442100
2022-03-23,154.3498077392578,155.41221052771434,154.12847326211335,155.13775793752473,5254200
2022-03-24,155.1466064453125,155.41219698739872,154.1107628036266,154.9341205024603,5012300
2022-03-25,156.6339874267578,157.32454994232265,155.1289156238392,155.5450255382417,4809500
2022-03-28,157.4396209716797,157.74948109297495,156.12932482376183,156.39491535367705,5604200
2022-03-29,157.3599853515625,158.82963620537828,156.52776544699066,158.13907362694337,5933400
2022-03-30,158.99781799316406,159.23686299035504,157.3068194919838,157.97968489012388,6277600
2022-03-31,156.90843200683594,159.54674867162177,156.68709753215697,158.99782998817267,11490400
2022-04-01,157.75836181640625,157.9708342655235,155.46533990845452,156.74907715554667,6525600
2022-04-04,156.23558044433594,157.75836271453855,155.39451214036205,157.75836271453855,6860600
2022-04-05,157.24485778808594,159.05094107767695,156.07620532897485,156.23557316848257,7446100
2022-04-06,161.33511352539062,161.6626977179678,158.13904332864539,158.82075725953007,10330900
2022-04-07,160.9189910888672,161.97254521547222,159.5644253572843,160.83931393034644,7385200
2022-04-08,161.2377166748047,162.18503461027538,159.7414936233388,160.53830575310707,7144500
2022-04-11,159.2191925048828,163.07926696349594,159.0067200176478,162.01686399976109,5932000
2022-04-12,159.2722930908203,160.07795387404747,157.76722126547202,158.65255922263984,5957500
2022-04-13,159.94512939453125,160.1044837133308,158.6879513458872,159.27226402400157,5643100
2022-04-14,159.2722930908203,160.60030002657206,159.12178725920398,159.36083229021114,6188200
2022-04-18,157.2891387939453,159.70610754349258,156.4746295251026,159.12178127154522,6318700
2022-04-19,162.08766174316406,164.61972863676007,159.3165498378456,159.9982637924402,14380800
2022-04-20,162.80477905273438,163.18548135852046,161.04295184242585,161.34397698276265,8044900
2022-04-21,162.3355712890625,163.67242676514564,161.6272982087407,162.84020690895645,6969200
2022-04-22,160.72422790527344,162.14962238910996,160.58258411575912,161.54759913341928,8003600
2022-04-25,164.6817169189453,165.28375378519246,161.22005559747103,161.43252807211113,11176500
2022-04-26,163.5041961669922,165.1774977594345,163.06152721894313,163.8760499714355,10190000
2022-04-27,161.22006225585938,163.6281828019317,160.9013400215502,163.11468511836767,11090100
2022-04-28,162.42408752441406,163.34483294221565,161.06065967346638,161.35282278438373,9403900
2022-04-29,159.76808166503906,161.61843461399573,159.53788516762927,161.57416501763353,8463100
2022-05-02,158.15676879882812,160.60915867113104,156.73137417742566,159.7769388474422,7145400
2022-05-03,157.84689331054688,159.91859432998524,157.30683663385497,158.29842429990953,5898700
2022-05-04,159.53787231445312,159.80347636204382,156.83758926411662,157.72292708329692,5923000
2022-05-05,156.49232482910156,159.10408248297892,155.17317998300356,158.847326922753,7089200
2022-05-06,156.1470184326172,156.58968731835614,154.65965746094184,155.05805675627042,6434000
2022-05-09,156.99697875976562,158.08594064504788,154.57114793717446,155.33253910709834,7855200
2022-05-10,156.784423828125,158.63477606944448,156.26207791469244,157.7937080969519,8186700
2022-05-11,155.93458557128906,157.8734779441588,155.7132510722708,155.78407973305895,6138900
2022-05-12,157.4750518798828,157.54588053475246,154.67739431304673,156.23558419262534,6898600
