Date,Close,High,Low,Open,Volume
2021-08-13,200.55899047851562,202.3758268739958,199.7881990973797,201.76103915434862,2049400
2021-08-16,199.76983642578125,200.03593311196374,196.67752830580204,199.4486722170123,3132500
2021-08-17,195.85171508789062,198.55862080007495,193.22738966490186,198.4026311422371,4022800
2021-08-18,192.52081298828125,195.95262704148672,192.4382327092751,194.98914844887037,2947700
2021-08-19,187.60252380371094,191.74089126294268,186.46471357659905,191.01598248785788,4788100
2021-08-20,188.05213928222656,190.1809548664197,186.81337899733413,188.49258147181743,2765500
2021-08-23,191.9060516357422,192.4657858280038,188.868810724164,190.17179553208004,2827400
2021-08-24,195.07174682617188,195.69571943982888,192.2639050682278,192.46577732546345,2485900
2021-08-25,197.0629425048828,197.9254851189794,194.66801601311926,195.60396799877788,2599800
2021-08-26,193.8329620361328,196.83349053387582,193.1355801945467,196.83349053387582,2513900
2021-08-27,195.29197692871094,196.39308943312497,194.73224275543475,194.76894043830632,2511400
2021-08-30,194.02569580078125,196.1269987458315,193.4292639263343,195.64984484543058,1922100
2021-08-31,193.49349975585938,194.80566955879831,193.08058427992145,193.86971754564104,2857900
2021-09-01,190.8232879638672,193.60360298081883,189.58452764877165,193.49348192968262,4122900
2021-09-02,194.3284912109375,195.40207691403143,191.7041659362397,191.7041659362397,2921600
2021-09-03,193.03466796875,195.2644335517644,192.6951619258062,193.75039173579069,2512000
2021-09-07,191.071044921875,193.00717338404522,190.72236790121835,192.73189173512216,2641100
2021-09-08,189.73130798339844,190.9700540463819,187.89611618513945,190.0524581472524,2603100
2021-09-09,188.49258422851562,190.99761759529343,188.01543034866106,189.48358967064206,2777900
2021-09-10,188.11636352539062,190.74987374281977,187.94203203488766,190.0341499349706,2551200
2021-09-13,189.2082977294922,190.7315104927362,187.12535083042496,190.0891960749237,2699100
2021-09-14,185.65721130371094,189.11655234801447,185.02406778616577,189.0614848235893,3757600
2021-09-15,188.77703857421875,189.56617176707215,185.23511712742166,185.51039875309704,3342700
2021-09-16,186.8225555419922,189.3826422808665,186.10683176547232,188.5200997805979,3120100
2021-09-17,183.289794921875,186.51973665515905,183.01451333072293,185.9324757946895,6351100
2021-09-20,175.09568786621094,178.00446571246178,172.94850243277062,177.1510940911729,9151100
2021-09-21,174.19647216796875,176.82998297825523,171.5721462812639,176.17848346731392,5699900
2021-09-22,175.58200073242188,178.4724225406158,175.40765525166915,176.178432533667,3924400
2021-09-23,180.417724609375,181.3169787881788,176.958397701938,177.0134512228027,3367800
